cliente_id,frecuencia_compra,monto_total_gastado,monto_promedio_compra,dias_desde_ultima_compra,antiguedad_cliente_meses,canal_principal,numero_productos_distintos,reseña_id,texto_reseña,fecha_reseña,producto_categoria,longitud_reseña
968,26,730.62,110.89,61,60,web,10,1968,No estoy satisfecho con la compra.,2025-12-21,Servicios,6
969,20,3031.33,177.74,14,59,móvil,15,1969,Entrega rápida y buen empaque.,2025-01-22,Ropa,5
970,21,2269.1,130.53,80,28,móvil,4,1970,"Buen producto, la calidad es excelente y llegó rápido.",2025-09-04,Servicios,9
971,7,4033.11,416.52,1,47,tienda_fisica,1,1971,El producto llegó defectuoso.,2025-02-07,Retail,4
972,5,2941.23,113.31,75,47,móvil,1,1972,"El servicio fue regular, podría mejorar.",2025-01-16,Electrónica,6
973,6,2228.5,145.76,23,44,web,14,1973,Relación calidad-precio aceptable.,2025-10-11,Servicios,3
974,1,1801.97,145.66,13,3,web,14,1974,No estoy satisfecho con la compra.,2025-12-13,Servicios,6
975,11,9364.34,166.43,31,48,web,13,1975,"El servicio fue regular, podría mejorar.",2025-07-10,Hogar,6
976,29,7123.87,76.88,113,17,tienda_fisica,13,1976,El producto llegó defectuoso.,2025-04-08,Servicios,4
977,23,3773.84,307.78,82,32,web,15,1977,El producto llegó defectuoso.,2025-01-24,Ropa,4
978,28,5377.91,399.0,42,32,tienda_fisica,1,1978,No estoy satisfecho con la compra.,2025-11-19,Ropa,6
979,7,7286.62,396.64,102,9,móvil,3,1979,"Muy recomendable, volvería a comprar.",2025-09-18,Servicios,5
980,16,5212.98,105.92,92,48,móvil,9,1980,Entrega rápida y buen empaque.,2025-12-22,Ropa,5
981,9,5832.81,326.29,102,5,móvil,4,1981,"Muy recomendable, volvería a comprar.",2025-04-23,Hogar,5
982,13,2225.01,224.01,49,21,web,15,1982,No estoy satisfecho con la compra.,2025-07-11,Hogar,6
983,5,7528.65,161.62,67,46,móvil,4,1983,"El servicio fue regular, podría mejorar.",2025-10-26,Ropa,6
984,14,4538.95,227.6,48,64,web,6,1984,Entrega rápida y buen empaque.,2025-05-20,Hogar,5
985,15,2376.21,329.77,46,11,móvil,5,1985,Excelente atención y variedad de productos.,2025-09-14,Electrónica,6
986,26,2800.43,129.32,16,10,tienda_fisica,6,1986,"El servicio fue regular, podría mejorar.",2025-01-20,Ropa,6
987,7,6767.32,140.01,96,36,tienda_fisica,4,1987,Entrega rápida y buen empaque.,2025-12-28,Servicios,5
988,1,7712.26,155.29,45,52,tienda_fisica,7,1988,Relación calidad-precio aceptable.,2025-10-24,Servicios,3
989,21,5150.84,385.36,20,51,tienda_fisica,4,1989,"Muy recomendable, volvería a comprar.",2025-04-27,Electrónica,5
990,8,5182.46,397.27,97,60,tienda_fisica,12,1990,"Muy recomendable, volvería a comprar.",2025-08-25,Servicios,5
991,28,1919.07,389.66,90,54,móvil,4,1991,Entrega rápida y buen empaque.,2025-08-13,Electrónica,5
992,12,1432.55,439.4,40,2,móvil,8,1992,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-04,Ropa,9
993,14,4285.91,381.26,98,69,móvil,5,1993,No estoy satisfecho con la compra.,2025-06-16,Retail,6
994,30,1434.39,489.08,43,51,tienda_fisica,7,1994,"Buen producto, la calidad es excelente y llegó rápido.",2025-04-15,Electrónica,9
995,7,4774.04,177.84,58,39,móvil,2,1995,El producto llegó defectuoso.,2025-03-29,Electrónica,4
996,2,8273.42,309.61,4,24,web,4,1996,Excelente atención y variedad de productos.,2025-02-05,Ropa,6
997,8,2946.5,271.71,59,8,móvil,6,1997,No estoy satisfecho con la compra.,2025-09-23,Retail,6
998,28,9102.63,207.73,15,17,web,9,1998,Entrega rápida y buen empaque.,2025-08-03,Servicios,5
999,29,8663.71,82.37,27,40,móvil,7,1999,El producto llegó defectuoso.,2025-12-30,Electrónica,4
1000,20,5772.16,168.95,26,65,tienda_fisica,12,2000,Excelente atención y variedad de productos.,2025-12-17,Hogar,6
